game_id,agent1_points,agent2_points,first_player,point_differential
530,101,19,0,82
531,80,40,0,40
532,65,55,1,10
533,90,30,1,60
534,106,14,0,92
535,94,26,0,68
536,78,42,0,36
537,63,57,1,6
538,82,38,0,44
539,92,28,0,64
540,116,4,1,112
541,102,18,0,84
542,65,55,0,10
543,74,46,1,28
544,90,30,0,60
545,111,9,0,102
546,76,44,1,32
547,114,6,0,108
548,73,47,1,26
549,71,49,0,22
550,55,65,0,-10
551,45,75,0,-30
552,99,21,1,78
553,84,36,0,48
554,84,36,1,48
555,73,47,0,26
556,82,38,0,44
557,78,42,1,36
558,93,27,1,66
559,113,7,1,106
560,100,20,1,80
561,99,21,0,78
562,68,52,1,16
563,110,10,0,100
564,99,21,0,78
565,71,49,1,22
566,107,13,0,94
567,100,20,0,80
568,88,32,1,56
569,65,55,0,10
570,56,64,1,-8
571,78,42,0,36
572,48,72,1,-24
573,65,55,0,10
574,117,3,1,114
575,82,38,0,44
576,90,30,0,60
577,115,5,0,110
578,80,40,0,40
579,109,11,0,98
580,99,21,1,78
581,97,23,0,74
582,106,14,1,92
583,85,35,1,50
584,78,42,0,36
585,105,15,1,90
586,90,30,1,60
587,59,61,1,-2
588,98,22,1,76
589,65,55,0,10
590,91,29,0,62
591,104,16,0,88
592,58,62,0,-4
593,79,41,1,38
594,99,21,0,78
595,114,6,0,108
596,85,35,1,50
597,69,51,1,18
598,105,15,1,90
599,117,3,1,114
600,70,50,1,20
601,103,17,0,86
602,79,41,1,38
603,108,12,0,96
604,86,34,1,52
605,97,23,0,74
606,66,54,1,12
607,96,24,1,72
608,86,34,0,52
609,94,26,0,68
610,118,2,0,116
611,79,41,1,38
612,93,27,0,66
613,97,23,1,74
614,102,18,0,84
615,66,54,1,12
616,64,56,1,8
617,107,13,1,94
618,90,30,0,60
619,88,32,1,56
620,75,45,0,30
621,102,18,0,84
622,111,9,0,102
623,55,65,0,-10
624,80,40,0,40
625,91,29,0,62
626,27,93,0,-66
627,69,51,0,18
628,99,21,1,78
629,83,37,1,46
630,97,23,1,74
631,85,35,1,50
632,106,14,0,92
633,101,19,0,82
634,89,31,1,58
635,56,64,0,-8
636,77,43,0,34
637,55,65,0,-10
638,84,36,1,48
639,79,41,1,38
640,100,20,1,80
641,90,30,0,60
